language,domain,tokenizer,flores_premium,domain_premium,domain_ci_lower,domain_ci_upper,n_sentences,rel_diff,flag
uig_Arab,opus100,gpt-2,7.175690505913605,7.073968144232876,6.896439721427842,7.267990020504265,2000,0.014175968375015268,ok
uig_Arab,opus100,gpt-4,5.219701178190199,5.401675729240107,5.2639115752990095,5.554605551110974,2000,0.03486302085840925,ok
uig_Arab,opus100,gpt-4o,2.540218609551074,2.6514573492267193,2.5851587547283317,2.734734752414293,2000,0.04379101044980702,ok
uig_Arab,opus100,llama-3,4.43384963261517,4.634981536554924,4.517014503881512,4.770521524355045,2000,0.045362815748246736,ok
uig_Arab,opus100,mistral,5.084135796322605,5.208854701269107,5.082858974296787,5.347594047415249,2000,0.024530994045578493,ok
uig_Arab,opus100,qwen2.5,3.7534634830664086,3.867682826668569,3.771032429363154,3.9791309791603404,2000,0.030430386259905306,ok
uig_Arab,bible,deepseek-v3,3.791580669255902,2.1138058951122236,2.081583702710543,2.144722324883145,1557,0.4425000865069137,DIVERGES
uig_Arab,bible,gemma-2,3.4716511701209,1.9399186135054116,1.913243720891648,1.9664223332830146,1557,0.44121153928093126,DIVERGES
uig_Arab,bible,gpt-2,7.175690505913605,2.213639080426192,2.178040097801792,2.2455471592385146,1557,0.6915085623325177,DIVERGES
uig_Arab,bible,gpt-4,5.219701178190199,2.126173328350249,2.0940791702016366,2.157117479459997,1557,0.5926637836598443,DIVERGES
uig_Arab,bible,gpt-4o,2.540218609551074,1.887565609336018,1.8574097666991445,1.9159452616075114,1557,0.25692788713582315,ok
uig_Arab,bible,llama-3,4.43384963261517,2.065562185777558,2.0345303769466123,2.0958632432025617,1557,0.5341379710797162,DIVERGES
uig_Arab,bible,mistral,5.084135796322605,2.1011320250603682,2.0721151294146334,2.1283796029112736,1557,0.5867277922473799,DIVERGES
uig_Arab,bible,qwen2.5,3.7534634830664086,2.0373615345228515,2.010832457147897,2.064682736260938,1557,0.45720491388438395,DIVERGES
ydd_Hebr,opus100,deepseek-v3,3.431448412861933,2.9321867979031504,2.819126223538361,3.0489386467621715,2000,0.14549588246392528,ok
ydd_Hebr,opus100,gemma-2,2.6555286285744786,2.502275665334633,2.414961210433531,2.5939737693753506,2000,0.05771090606622965,ok
ydd_Hebr,opus100,gpt-2,6.668463774689186,4.545433486444645,4.36107793264292,4.744021682889482,2000,0.3183687217890742,ok
ydd_Hebr,opus100,gpt-4,5.6029954307684005,4.601067826768642,4.414435163447458,4.797531819210556,2000,0.1788199930518868,ok
ydd_Hebr,opus100,gpt-4o,2.033419459529436,2.1652294598399457,2.0963060573105654,2.238202948957131,2000,0.06482184464833066,ok
ydd_Hebr,opus100,llama-3,5.605127328307999,4.600928937879753,4.4143709301086504,4.797307282918044,2000,0.17915710591562597,ok
ydd_Hebr,opus100,mistral,4.823069034993931,3.5714651745185764,3.4398250077624266,3.7207209614571415,2000,0.25950361717700965,ok
ydd_Hebr,opus100,qwen2.5,2.781715681124274,2.989063104957702,2.8762558628216115,3.1121412410801867,2000,0.07453940215400631,ok
mar_Deva,opus100,deepseek-v3,3.027905370089711,2.9042126386018046,2.849118702539473,2.9677644369631198,2000,0.04085092378043558,ok
mar_Deva,opus100,gemma-2,2.2874851151397775,2.3331929563784812,2.2844139686014016,2.3926159523768957,2000,0.019981699962192217,ok
mar_Deva,opus100,gpt-2,7.94324807047992,6.787703194030882,6.67186100617447,6.922735604104305,2000,0.14547510869558203,ok
mar_Deva,opus100,gpt-4,5.107235498475261,4.612416503907199,4.530370413597348,4.7107183275103175,2000,0.09688587783269202,ok
mar_Deva,opus100,gpt-4o,1.8313673572789104,2.1254173639056324,2.0768295546706903,2.185118572170035,2000,0.16056309263021296,ok
mar_Deva,opus100,llama-3,2.8248987024144965,2.772936138889936,2.720806470282313,2.8397649492095605,2000,0.01839448737759941,ok
mar_Deva,opus100,mistral,4.743198101780777,4.479133067145867,4.400450830411195,4.55892540245985,2000,0.05567236049781906,ok
mar_Deva,opus100,qwen2.5,4.6856370090333455,4.24096728418301,4.168784273214424,4.330528083418584,2000,0.09490059174303636,ok
mar_Deva,bible,deepseek-v3,3.027905370089711,2.628491268162553,2.5028838558701945,2.758426928231417,88,0.13191102531560428,ok
mar_Deva,bible,gemma-2,2.2874851151397775,2.0498268756806204,1.9574569012155492,2.155225854932555,88,0.10389498838099977,ok
mar_Deva,bible,gpt-2,7.94324807047992,6.587642608654269,6.249849384930961,6.999800712653711,88,0.1706613528618838,ok
mar_Deva,bible,gpt-4,5.107235498475261,4.455938635652884,4.234276128768237,4.681927024684705,88,0.12752434521901695,ok
mar_Deva,bible,gpt-4o,1.8313673572789104,1.6458204881080472,1.5695485838832615,1.727366888387787,88,0.10131602948659807,ok
mar_Deva,bible,llama-3,2.8248987024144965,2.5049386181157236,2.3880694509962974,2.6283378866406166,88,0.11326426821085538,ok
mar_Deva,bible,mistral,4.743198101780777,4.324671040125431,4.093407844192139,4.563598635677112,88,0.08823731429185191,ok
mar_Deva,bible,qwen2.5,4.6856370090333455,4.17116236907282,3.958207136083031,4.384772227483233,88,0.10979822785433016,ok
san_Deva,bible,deepseek-v3,2.892976891659418,2.047514091279424,2.0023923376854627,2.1071630228335043,421,0.2922466483633177,ok
san_Deva,bible,gemma-2,2.319092027201642,1.9912480863468776,1.9452605073632878,2.053914734644617,421,0.14136737007817715,ok
san_Deva,bible,gpt-2,7.965168913539822,2.2220376505443156,2.167303932694214,2.296515366477696,421,0.7210306931762462,DIVERGES
san_Deva,bible,gpt-4,5.00963679067176,2.0781335579002147,2.0320242534488813,2.1367098916008604,421,0.5851728089809181,DIVERGES
san_Deva,bible,gpt-4o,2.1084232113847454,1.8764952591107305,1.8335575201944172,1.9279586075264037,421,0.11000066353931479,ok
san_Deva,bible,llama-3,2.67067047500091,2.051138286904501,2.0069371168770074,2.1090826957997137,421,0.2319762748327077,ok
san_Deva,bible,mistral,4.695476533374979,2.216322702760885,2.163728052291002,2.280883027272738,421,0.5279876947510047,DIVERGES
san_Deva,bible,qwen2.5,4.587252130225336,2.0759061779241454,2.0302465709233357,2.134468746651259,421,0.5474619403965109,DIVERGES
ckb_Arab,bible,deepseek-v3,3.114861419573726,2.4050545082103474,2.283359078273785,2.5447221858626943,82,0.2278775251133056,ok
ckb_Arab,bible,gemma-2,2.9194563833026983,2.293593737081387,2.180205494176581,2.431568564487299,82,0.2143764331609197,ok
ckb_Arab,bible,gpt-2,6.5561253979169765,4.767989106702454,4.528074642864424,5.082083938290422,82,0.27274284469645016,ok
ckb_Arab,bible,gpt-4,4.869182695287233,3.6443181032005416,3.4656479824457165,3.869290818368938,82,0.25155445353738903,ok
ckb_Arab,bible,gpt-4o,2.808104006719699,2.13346000264542,2.026837327927069,2.266592128585863,82,0.24024893752506274,ok
ckb_Arab,bible,llama-3,4.0037697955656215,3.0039337650512032,2.842515684007599,3.2014598504807257,82,0.24972365584599482,ok
ckb_Arab,bible,mistral,4.430270125796023,3.4600890707569385,3.295533008331747,3.6621201638023875,82,0.21898914230760677,ok
ckb_Arab,bible,qwen2.5,3.510690799599431,2.6504933333356155,2.528764003699376,2.807489618783216,82,0.24502228061837966,ok
